name,shop_type,primary_service,is_chain,phone,website,street,city,state,state_code,postal_code,latitude,longitude,time_zone,rating,rating_tier,reviews,photos_count,has_photos,verified,location_link,services,num_services,offers_fitting,fitting_environment,public_fitting,working_hours,open_on_weekends,business_status,outreach_ready,services_source,query,area_service,owner_title,about,enrichment_status
Remarcable GOLF,Clubfitter,Club Fitting,False,(336) 690-8944,https://remarcablegolf.wordpress.com/,218 Berry Garden Rd,Kernersville,North Carolina,NC,27284,36.1168392,-80.0534242,America/New_York,5.0,Top Rated,0,35,True,True,"https://www.google.com/maps/place/Remarcable+Golf/@36.1168392,-80.0534242,14z/data=!4m8!1m2!2m1!1sRemarcable+Golf!3m4!1s0x88530112ce71ba7b:0xe08ea67cefb1ab91!8m2!3d36.1168392!4d-80.0534242",Club Fitting | Golf Lessons | Launch Monitor | Golf Simulator,4,True,Indoor,True,"{""Wednesday"": [""12-8PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Remarcable Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Chisdaddy GOLF,Retailer,Golf Instruction,False,(336) 870-2647,https://www.chisdaddygolf1.com/,107 Mayfair Rd,Lexington,North Carolina,NC,27292,35.7757186,-80.257103,America/New_York,5.0,Top Rated,0,8,True,True,"https://www.google.com/maps/place/Chisdaddy+Golf/@35.7757186,-80.257103,14z/data=!4m8!1m2!2m1!1sChisdaddy+Golf!3m4!1s0x88539b56e2fab16f:0xac8fe4371fceb411!8m2!3d35.7757186!4d-80.257103",Club Repair | Custom Club Building | Golf Lessons | Retail / Pro Shop,4,False,Indoor,True,,False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Chisdaddy Golf,{},
Operation 36 Hq GOLF Academy - Keith Hills,Instruction,Golf Instruction,False,(218) 849-5529,https://igrowgolf.com/,216 Country Club Dr,Lillington,North Carolina,NC,27546,35.3983902,-78.7515616,America/New_York,0.0,Unrated,0,1,True,False,"https://www.google.com/maps/place/Operation+36+HQ+Golf+Academy+-+Keith+Hills/@35.3983902,-78.7515616,14z/data=!4m8!1m2!2m1!1sOperation+36+HQ+Golf+Academy+-+Keith+Hills!3m4!1s0x89ac830821865281:0x652e17feeb2169e5!8m2!3d35.3983902!4d-78.7515616",Golf Lessons | Launch Monitor,2,False,Unknown,True,"{""Wednesday"": [""9AM-7PM""]}",False,OPERATIONAL,True,cached,custom club fitting North Carolina,False,Operation 36 HQ Golf Academy - Keith Hills,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
David Bass GOLF,Clubfitter,Club Fitting,False,(919) 418-2767,https://www.davidbassgolf.com/,1622 Saddle Clb Rd,Mebane,North Carolina,NC,27302,36.1118432,-79.25087119999999,America/New_York,5.0,Top Rated,0,11,True,True,"https://www.google.com/maps/place/David+Bass+Golf/@36.111843199999996,-79.25087119999999,14z/data=!4m8!1m2!2m1!1sDavid+Bass+Golf!3m4!1s0x89adab386c60673f:0xd42c14a6ea8838ce!8m2!3d36.111843199999996!4d-79.25087119999999",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,David Bass Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Birdie & Blades,Clubfitter,Club Fitting,False,(704) 283-0022,https://www.birdieandblades.com/,1736 Dickerson Blvd E,Monroe,North Carolina,NC,28110,35.0036512,-80.56443999999999,America/New_York,4.9,Top Rated,0,3,True,True,"https://www.google.com/maps/place/Birdie+%26+Blades/@35.0036512,-80.56443999999999,14z/data=!4m8!1m2!2m1!1sBirdie+%26+Blades!3m4!1s0x885430bff0f656fd:0x492f5d73c7d5fafd!8m2!3d35.0036512!4d-80.56443999999999",Club Fitting | Retail / Pro Shop,2,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Birdie & Blades,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
All Star GOLF,Golf Course / Pro Shop,Club Fitting,False,(704) 875-8822,https://www.mooresvillegolfrange.com/all-star-golf-shop,174 W Plaza Dr,Mooresville,North Carolina,NC,28117,35.5908555,-80.8428121,America/New_York,4.5,Highly Rated,0,43,True,True,"https://www.google.com/maps/place/All+Star+Golf/@35.590855499999996,-80.8428121,14z/data=!4m8!1m2!2m1!1sAll+Star+Golf!3m4!1s0x8856a867cd7d27bf:0xe718a5844940621c!8m2!3d35.590855499999996!4d-80.8428121",Club Fitting | Club Repair | Custom Club Building | Launch Monitor | Shaft & Grip Sales | Retail / Pro Shop,6,True,Outdoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,All Star Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Shop,Clubfitter,Club Fitting,False,(704) 799-0797,https://www.golfshopnc.com/,584 Brawley School Rd,Mooresville,North Carolina,NC,28117,35.5848094,-80.87279889999999,America/New_York,5.0,Top Rated,0,3,True,False,"https://www.google.com/maps/place/Golf+Shop/@35.5848094,-80.87279889999999,14z/data=!4m8!1m2!2m1!1sGolf+Shop!3m4!1s0x8853ffd4cb831a11:0x644eaa166c2d821a!8m2!3d35.5848094!4d-80.87279889999999",Club Fitting | Club Repair | Custom Club Building | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Pride,Retailer,Club Repair,False,(833) 890-4039,https://www.golfpride.com/,15 Centennial Blvd,Pinehurst,North Carolina,NC,28374,35.2182638,-79.4772297,America/New_York,5.0,Top Rated,0,70,True,True,"https://www.google.com/maps/place/Golf+Pride/@35.218263799999995,-79.4772297,14z/data=!4m8!1m2!2m1!1sGolf+Pride!3m4!1s0x8854b15f4d1433a7:0xe98b467a8d07cc65!8m2!3d35.218263799999995!4d-79.4772297",Club Repair | Retail / Pro Shop | Shaft & Grip Sales,3,False,Indoor,True,"{""Wednesday"": [""8:30AM-4PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Golf Pride,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Old GOLF Shop,Retailer,Golf Retail,False,(910) 528-2323,https://oldgolfshop.com/,100 Magnolia Rd,Pinehurst,North Carolina,NC,28374,35.1954031,-79.46982109999999,America/New_York,4.9,Top Rated,0,8,True,True,"https://www.google.com/maps/place/Old+Golf+Shop/@35.1954031,-79.46982109999999,14z/data=!4m8!1m2!2m1!1sOld+Golf+Shop!3m4!1s0x8854b3ffdb71cc89:0x70814154250a8253!8m2!3d35.1954031!4d-79.46982109999999",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Old Golf Shop,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Pinehurst GOLF Academy,Clubfitter,Club Fitting,False,(855) 240-6570,https://www.pinehurst.com/pinehurst-golf-academy/,1 Carolina Vista Dr,Pinehurst,North Carolina,NC,28374,35.1887288,-79.46657689999999,America/New_York,4.3,Highly Rated,0,15,True,True,"https://www.google.com/maps/place/Pinehurst+Golf+Academy/@35.1887288,-79.46657689999999,14z/data=!4m8!1m2!2m1!1sPinehurst+Golf+Academy!3m4!1s0x8854b5f7e6dc63d7:0x922060c96c24c36a!8m2!3d35.1887288!4d-79.46657689999999",Club Fitting | Golf Lessons | Launch Monitor | Retail / Pro Shop,4,True,Indoor,True,,False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Pinehurst Golf Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Pinehurst GOLF Course Proshop,Golf Course / Pro Shop,Club Fitting,False,(855) 235-8507,https://pinehurst.com/,80 Carolina Vista Dr,Pinehurst,North Carolina,NC,28374,35.195671,-79.473734,America/New_York,4.9,Top Rated,0,100,True,False,"https://www.google.com/maps/place/Pinehurst+Golf+Course+proshop/@35.195671,-79.473734,14z/data=!4m8!1m2!2m1!1sPinehurst+Golf+Course+proshop!3m4!1s0x8854b154e67e7547:0x2b43fd3fa897b2cc!8m2!3d35.195671!4d-79.473734",Club Fitting | Retail / Pro Shop,2,True,Outdoor,True,,False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Pinehurst Golf Course proshop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Titleist Shop At Padgett Center,Clubfitter,Club Fitting,False,(910) 235-8284,https://www.pinehurst.com/titleist-shop/,1 Carolina Vista Dr,Pinehurst,North Carolina,NC,28374,35.1895764,-79.46785349999999,America/New_York,0.0,Unrated,0,7,True,True,"https://www.google.com/maps/place/Titleist+Shop+at+Padgett+Center/@35.1895764,-79.46785349999999,14z/data=!4m8!1m2!2m1!1sTitleist+Shop+at+Padgett+Center!3m4!1s0x8854b5a4387e7833:0x342b3fe44992f525!8m2!3d35.1895764!4d-79.46785349999999",Club Fitting | Custom Club Building | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""6:30AM-8PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Titleist Shop at Padgett Center,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Greater GOLF Express,Retailer,Golf Retail,False,(704) 544-5018,https://www.greatergolfexpress.com/,10400 Centrum Pkwy,Pineville,North Carolina,NC,28134,35.09263,-80.8775773,America/New_York,4.3,Highly Rated,0,14,True,True,"https://www.google.com/maps/place/Greater+Golf+Express/@35.09263,-80.8775773,14z/data=!4m8!1m2!2m1!1sGreater+Golf+Express!3m4!1s0x88569c6068aa4e43:0xabce04cbf8806fde!8m2!3d35.09263!4d-80.8775773",Retail / Pro Shop | Shaft & Grip Sales,2,False,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Greater Golf Express,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The Pointe GOLF Club,Retailer,Golf Instruction,False,(252) 491-8388,https://www.thepointegolfclub.com/,308 Pointe Golf Club Dr,Powells Point,North Carolina,NC,27966,36.11672799999999,-75.81848,America/New_York,4.7,Top Rated,0,227,True,True,"https://www.google.com/maps/place/The+Pointe+Golf+Club/@36.116727999999995,-75.81848,14z/data=!4m8!1m2!2m1!1sThe+Pointe+Golf+Club!3m4!1s0x89a5220ff357a31b:0xc3715a831dbf1141!8m2!3d36.116727999999995!4d-75.81848",Golf Lessons | Shaft & Grip Sales | Retail / Pro Shop,3,False,Indoor,True,"{""Wednesday"": [""8AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,The Pointe Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Continental GOLF,Clubfitter,Club Fitting,False,(919) 833-8887,https://www.continentalgolf.net/,1401 Capital Blvd,Raleigh,North Carolina,NC,27603,35.800729,-78.634365,America/New_York,4.9,Top Rated,0,6,True,True,"https://www.google.com/maps/place/Continental+Golf/@35.800729,-78.634365,14z/data=!4m8!1m2!2m1!1sContinental+Golf!3m4!1s0x89ac5f36e4af7c61:0x2142c8627d948a01!8m2!3d35.800729!4d-78.634365",Club Fitting | Custom Club Building | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""8AM-4PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Continental Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Dogwood Country Club,Simulator,Golf Simulator,False,(919) 327-9707,https://dogwoodcountryclub.com/,2431 Crabtree Blvd #101,Raleigh,North Carolina,NC,27604,35.8052062,-78.61447629999999,America/New_York,5.0,Top Rated,0,82,True,True,"https://www.google.com/maps/place/Dogwood+Country+Club/@35.8052062,-78.61447629999999,14z/data=!4m8!1m2!2m1!1sDogwood+Country+Club!3m4!1s0x89ac5f89f203cdb7:0x51a7b73e3ebc065b!8m2!3d35.8052062!4d-78.61447629999999",Launch Monitor | Golf Simulator | Retail / Pro Shop,3,False,Indoor,False,"{""Wednesday"": [""10AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Dogwood Country Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
Globalgolf.com,Clubfitter,Club Fitting,False,(919) 719-7959,https://www.globalgolf.com/about/locations/,7320 ACC Blvd,Raleigh,North Carolina,NC,27617,35.9128562,-78.75963229999999,America/New_York,3.4,Standard,0,22,True,True,"https://www.google.com/maps/place/GlobalGolf.com/@35.9128562,-78.75963229999999,14z/data=!4m8!1m2!2m1!1sGlobalGolf.com!3m4!1s0x89acfa08b15189f1:0x947088cb8c258695!8m2!3d35.9128562!4d-78.75963229999999",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,8,True,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,GlobalGolf.com,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Lonnie Poole GOLF Course,Golf Course / Pro Shop,Club Fitting,False,(919) 515-6527,https://www.lonniepoolegolfcourse.com/,1509 Main Campus Dr,Raleigh,North Carolina,NC,27606,35.7601472,-78.6772333,America/New_York,4.5,Highly Rated,0,653,True,False,"https://www.google.com/maps/place/Lonnie+Poole+Golf+Course/@35.7601472,-78.6772333,14z/data=!4m8!1m2!2m1!1sLonnie+Poole+Golf+Course!3m4!1s0x89acf56d2c0f299d:0xee6e083fa7b6208b!8m2!3d35.7601472!4d-78.6772333",Club Fitting | Retail / Pro Shop,2,True,Outdoor,True,"{""Wednesday"": [""7AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Lonnie Poole Golf Course,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Red And White Shop,Retailer,Golf Retail,False,(919) 803-3268,https://www.redandwhiteshop.com/,3526 Wade Ave,Raleigh,North Carolina,NC,27607,35.8024281,-78.68563809999999,America/New_York,4.7,Top Rated,0,76,True,True,"https://www.google.com/maps/place/Red+and+White+Shop/@35.8024281,-78.68563809999999,14z/data=!4m8!1m2!2m1!1sRed+and+White+Shop!3m4!1s0x89acf5c37905d2d1:0x1722f2adaa1e60ce!8m2!3d35.8024281!4d-78.68563809999999",Club Fitting | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""10AM-7PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,Red and White Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",enriched
Carolina GOLF Mart & Practice,Clubfitter,Club Fitting,False,(704) 639-0011,https://carolinagolfmart.com/,890 W Ritchie Rd,Salisbury,North Carolina,NC,28147,35.6267053,-80.50053869999999,America/New_York,4.7,Top Rated,0,41,True,False,"https://www.google.com/maps/place/Carolina+Golf+Mart+%26+Practice/@35.6267053,-80.50053869999999,14z/data=!4m8!1m2!2m1!1sCarolina+Golf+Mart+%26+Practice!3m4!1s0x8853f38010c23453:0x9efc5f1a1ee483f5!8m2!3d35.6267053!4d-80.50053869999999",Club Fitting | Club Repair | Golf Lessons | Launch Monitor | Retail / Pro Shop,5,True,Indoor,True,"{""Wednesday"": [""9AM-8PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Carolina Golf Mart & Practice,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
"Divots, Inc.",Retailer,Golf Retail,False,(919) 775-9732,https://divotssand.com/index.php/about-us/,42 Indian Trail,Sanford,North Carolina,NC,27332,35.4121446,-79.11248839999999,America/New_York,5.0,Top Rated,0,0,False,True,"https://www.google.com/maps/place/Divots%2C+Inc./@35.4121446,-79.11248839999999,14z/data=!4m8!1m2!2m1!1sDivots%2C+Inc.!3m4!1s0x89ab58ad77dd232d:0xa4b6ecb679f54f66!8m2!3d35.4121446!4d-79.11248839999999",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""7AM-2PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,"Divots, Inc.","{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
GOLF Augusta,Simulator,Club Fitting,False,(910) 692-6266,https://golfaugustanc.com/,1545 US-1,Southern Pines,North Carolina,NC,28387,35.16137,-79.410005,America/New_York,4.7,Top Rated,0,5,True,True,"https://www.google.com/maps/place/Golf+Augusta/@35.16137,-79.410005,14z/data=!4m8!1m2!2m1!1sGolf+Augusta!3m4!1s0x8854b49570f69fb1:0x8c3d6724afe59451!8m2!3d35.16137!4d-79.410005",Club Fitting | Club Repair | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Golf Augusta,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
Purestrike GOLF - Wake Forest,Simulator,Club Fitting,False,(919) 274-6880,https://purestrikegolf.co/,2429 Circle Dr,Wake Forest,North Carolina,NC,27587,35.9177277,-78.5484767,America/New_York,5.0,Top Rated,0,14,True,True,"https://www.google.com/maps/place/PureStrike+Golf+-+Wake+Forest/@35.9177277,-78.5484767,14z/data=!4m8!1m2!2m1!1sPureStrike+Golf+-+Wake+Forest!3m4!1s0x89ac517bb4c908c3:0x97ab1407b89792e5!8m2!3d35.9177277!4d-78.5484767",Club Fitting | Club Repair | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop,6,True,Indoor,True,"{""Wednesday"": [""Open 24 hours""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,PureStrike Golf - Wake Forest,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Loggerhead GOLF Co.,Clubfitter,Club Fitting,False,(910) 794-8223,https://www.loggerheadgolf.com/,323 Eastwood Rd C,Wilmington,North Carolina,NC,28403,34.2435883,-77.85968559999999,America/New_York,4.9,Top Rated,0,27,True,True,"https://www.google.com/maps/place/Loggerhead+Golf+Co./@34.2435883,-77.85968559999999,14z/data=!4m8!1m2!2m1!1sLoggerhead+Golf+Co.!3m4!1s0x89a9f4c780c535f9:0x61ea2e1102493e06!8m2!3d34.2435883!4d-77.85968559999999",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,7,True,Indoor,True,"{""Wednesday"": [""8:30AM-5:30PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Loggerhead Golf Co.,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Etc. Bismarck,Clubfitter,Club Fitting,False,(701) 751-7070,https://golfetcbismarck.com/,511 Airport Rd,Bismarck,North Dakota,ND,58504,46.8008792,-100.7620541,America/Chicago,4.9,Top Rated,0,72,True,True,"https://www.google.com/maps/place/Golf+Etc.+Bismarck/@46.8008792,-100.7620541,14z/data=!4m8!1m2!2m1!1sGolf+Etc.+Bismarck!3m4!1s0x52d7836babc919e7:0x14d69f78acbb8e91!8m2!3d46.8008792!4d-100.7620541",Club Fitting | Custom Club Building | Golf Lessons | Golf Simulator | Retail / Pro Shop,5,True,Indoor,True,"{""Wednesday"": [""10AM-10PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Dakota,False,Golf Etc. Bismarck,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Austad's GOLF - Fargo,Clubfitter,Club Fitting,False,(701) 297-3551,https://austads.com/pages/fargo-store,4474 23rd Ave S,Fargo,North Dakota,ND,58104,46.8431757,-96.8596007,America/Chicago,4.8,Top Rated,0,48,True,True,"https://www.google.com/maps/place/Austad%27s+Golf+-+Fargo/@46.843175699999996,-96.8596007,14z/data=!4m8!1m2!2m1!1sAustad%27s+Golf+-+Fargo!3m4!1s0x52c8ccbcb5721b5f:0x1b9941e41c713d63!8m2!3d46.843175699999996!4d-96.8596007",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,8,True,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Dakota,False,Austad's Golf - Fargo,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Dogleg North,Simulator,Golf Simulator,False,(701) 353-5675,https://www.doglegnorth.com/,2700 Broadway N,Fargo,North Dakota,ND,58102,46.91166279999999,-96.7888521,America/Chicago,4.8,Top Rated,0,13,True,True,"https://www.google.com/maps/place/Dogleg+North/@46.911662799999995,-96.7888521,14z/data=!4m8!1m2!2m1!1sDogleg+North!3m4!1s0x52c8c99b3bf97c17:0x787bbc99cb68d2b3!8m2!3d46.911662799999995!4d-96.7888521",Golf Lessons | Golf Simulator,2,False,Indoor,True,"{""Wednesday"": [""5:30-11PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Dakota,False,Dogleg North,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
